full_name,country,country_code,longitude,latitude
"Happy Valley-Goose Bay, Newfoundland and Labrador",Canada,CA,-60.601867,53.25768
"Division No. 10, Subd. C, Newfoundland and Labrador",Canada,CA,-64.096136,51.839085
"Kalispell, MT",United States,US,-114.384176,48.159653
"Paradise, NV",United States,US,-115.2092535,35.984784
"St Paul, MN",United States,US,-93.207783,44.8907521
"Saskatoon, Saskatchewan",Canada,CA,-106.8249536,52.069634
"Ottawa, Ontario",Canada,CA,-76.353876,44.961937
"Corona, CA",United States,US,-117.672915,33.802102
"Montréal, Québec",Canada,CA,-73.972965,45.410095
"Akwesasne (Part) 59, Ontario",Canada,CA,-74.760481,44.991696
"Edmonton, Alberta",Canada,CA,-113.71368,53.395531
"Winnipeg, Manitoba",Canada,CA,-97.350366,49.713679
"Ponoka, Alberta",Canada,CA,-113.620591,52.6526453
"Germantown, MD",United States,US,-77.31732,39.12466
"Los Angeles, CA",United States,US,-118.668404,33.704538
"Kentucky, USA",United States,US,-89.57151,36.497129
"San Diego, CA",United States,US,-117.282538,32.53962
"Brighton, NY",United States,US,-77.694219,43.087472
"Sparks, NV",United States,US,-119.781386,39.5117966
"New York, USA",United States,US,-79.76259,40.477383
"California, USA",United States,US,-124.482003,32.528832
"The Blue Mountains, Ontario",Canada,CA,-80.599176,44.372507
"Utah, USA",United States,US,-114.052999,36.997905
"Onawa, IA",United States,US,-96.128676,42.015425
"Chippewas of the Thames First Nation 42, Ontario",Canada,CA,-81.540715,42.7549168
"Marysville, WA",United States,US,-122.220382,48.0199614
"Seattle, WA",United States,US,-122.436232,47.4953154
"Toppenish, WA",United States,US,-120.346421,46.356486
"Dallas, TX",United States,US,-96.977527,32.620678
"Kamloops, British Columbia",Canada,CA,-120.5412915,50.6172419
"Bismarck, ND",United States,US,-100.839587,46.756481
"New York, NY",United States,US,-74.255641,40.495865
"St. John's, Newfoundland and Labrador",Canada,CA,-53.039678,47.330824
"Oklahoma, USA",United States,US,-103.0026515,33.615765
"Los Angeles, CA",United States,US,-118.668404,33.704538
"Toronto, Ontario",Canada,CA,-79.639319,43.403221
"Ottawa, Ontario",Canada,CA,-76.353876,44.961937
"Bemidji, MN",United States,US,-94.949191,47.438946
"Las Vegas, NM",United States,US,-105.270332,35.557251
"Minnesota, USA",United States,US,-97.239256,43.499362
"Minnesota, USA",United States,US,-97.239256,43.499362
"Kentucky, USA",United States,US,-89.57151,36.497129
"El Reno, OK",United States,US,-98.023637,35.491641
"Seattle, WA",United States,US,-122.436232,47.4953154
"St Paul, MN",United States,US,-93.207783,44.8907521
"Shawano, WI",United States,US,-88.629567,44.7577754
Minnesota House Of Representatives Chamber,United States,US,-93.1022137218004,44.95554231308178
"Somerville, MA",United States,US,-71.134552,42.3727525
"West Hollywood, CA",United States,US,-118.3959042,34.075963
"Cary, NC",United States,US,-78.9448945,35.6443837
"Winnipeg, Manitoba",Canada,CA,-97.350366,49.713679
"Los Angeles, CA",United States,US,-118.668404,33.704538
"Calgary, Alberta",Canada,CA,-114.3160379,50.84278
"Iqaluit, Nunavut",Canada,CA,-68.61605,63.713148
"Missoula, MT",United States,US,-114.1203252,46.780202
"Sarasota Springs, FL",United States,US,-82.4976375,27.2987027
"California, USA",United States,US,-124.482003,32.528832
"Fraser Lake, British Columbia",Canada,CA,-125.1045227,54.0337936
"Vancouver, British Columbia",Canada,CA,-123.224215,49.19854
"New Mexico, USA",United States,US,-109.050173,31.332176
"Jenks, OK",United States,US,-96.0309857,35.9443089
"Rat Portage 38A, Ontario",Canada,CA,-94.678052,49.672354
"Ottawa, Ontario",Canada,CA,-76.353876,44.961937
Manitoba Legislative Building,Canada,CA,-97.14677810668944,49.884321387665175
"Kentucky, USA",United States,US,-89.57151,36.497129
Monora Park,Canada,CA,-80.1068791066286,43.93936969236092
"Toronto, Ontario",Canada,CA,-79.639319,43.403221
"Calgary, Alberta",Canada,CA,-114.3160379,50.84278
"Camden Town, London",United Kingdom,GB,-0.213503,51.512805
"Shawano, WI",United States,US,-88.629567,44.7577754
"Victoria, British Columbia",Canada,CA,-123.394397,48.403014
"The Village, OK",United States,US,-97.575986,35.557923
"Toronto, Ontario",Canada,CA,-79.639319,43.403221
Sheraton Suites Calgary Eau Claire,Canada,CA,-114.069935,51.051886
"Kentucky, USA",United States,US,-89.57151,36.497129
"London, Ontario",Canada,CA,-81.391247,42.824496
"West Valley City, UT",United States,US,-112.074758,40.630579
"Greater Sudbury / Grand Sudbury, Ontario",Canada,CA,-81.597501,46.195652
"Norman, OK",United States,US,-97.51982,35.15327
"Edmonton, Alberta",Canada,CA,-113.71368,53.395531
"Heritage Hills, CO",United States,US,-104.88576,39.5362588
"New Maryland, New Brunswick",Canada,CA,-66.719468,45.854171
"Capital H (Part 1), British Columbia",Canada,CA,-124.14195,48.22493
"California, USA",United States,US,-124.482003,32.528832
"Winnipeg, Manitoba",Canada,CA,-97.350366,49.713679
"Kitchener, Ontario",Canada,CA,-80.574116,43.353845
"Kentucky, USA",United States,US,-89.57151,36.497129
"Salt Lake City, UT",United States,US,-112.0383105,40.6998952
"Kamloops, British Columbia",Canada,CA,-120.5412915,50.6172419
Canada,Canada,CA,-141.5610942,41.676329
"Ottawa, Ontario",Canada,CA,-76.353876,44.961937
"Calgary, Alberta",Canada,CA,-114.3160379,50.84278
"Edmonton, Alberta",Canada,CA,-113.71368,53.395531
National Press Building | Édifice national de la presse,Canada,CA,-75.70731997571596,45.4192688601222
"Toronto, Ontario",Canada,CA,-79.639319,43.403221
"South Carolina, USA",United States,US,-83.353955,32.04683
Salt River Pima-Maricopa Indian Community,United States,US,-111.87602825219751,33.55431906688789
"Portland, OR",United States,US,-122.7900653,45.421863
"Los Angeles, CA",United States,US,-118.668404,33.704538
"Grand Forks, ND",United States,US,-97.131525,47.86007
"Halifax, Nova Scotia",Canada,CA,-64.237659,43.366298
"Toronto, Ontario",Canada,CA,-79.639319,43.403221
"Kincardine, Ontario",Canada,CA,-82.374927,44.088966
"Kitchener, Ontario",Canada,CA,-80.574116,43.353845
"Yellowknife, Northwest Territories",Canada,CA,-114.519561,62.4085649
"Niagara-on-the-Lake, Ontario",Canada,CA,-79.209021,43.140088
Niagara College Canada,Canada,CA,-79.1660938479974,43.15268633843901
"Winnipeg, Manitoba",Canada,CA,-97.350366,49.713679
"Edmonton, Alberta",Canada,CA,-113.71368,53.395531
"Seabird Island, British Columbia",Canada,CA,-121.7433545,49.242506
"Vancouver, British Columbia",Canada,CA,-123.224215,49.19854
"Minot, ND",United States,US,-101.3577428,48.182195
"Vernon, British Columbia",Canada,CA,-119.4538212,50.150997
"Norman, OK",United States,US,-97.51982,35.15327
"Winnipeg, Manitoba",Canada,CA,-97.350366,49.713679
"Washington, DC",United States,US,-77.119401,38.801826
"Los Angeles, CA",United States,US,-118.668404,33.704538
"San Francisco, CA",United States,US,-122.514926,37.708075
United States Capitol Building,United States,US,-77.00607061386108,38.889746807433816
"Burnaby, British Columbia",Canada,CA,-123.024209,49.180153
"Venice, FL",United States,US,-82.469607,27.060699
U.S. Capitol - Senate,United States,US,-77.0090103149414,38.89034806599386
"Norton Shores, MI",United States,US,-86.320001,43.117747
"Midland, Ontario",Canada,CA,-79.950797,44.702335
"Scottsdale, AZ",United States,US,-111.960775,33.4358637
"Vancouver, British Columbia",Canada,CA,-123.224215,49.19854
"London, Ontario",Canada,CA,-81.391247,42.824496
"Toronto, Ontario",Canada,CA,-79.639319,43.403221
"Minnesota, USA",United States,US,-97.239256,43.499362
"Prince George, British Columbia",Canada,CA,-122.9009292,53.812891
Rayburn House Office Building,United States,US,-77.01062396278071,38.88684662980506
"Albuquerque, NM",United States,US,-106.7916912,35.0158912
Canada,Canada,CA,-141.5610942,41.676329
"Toronto, Ontario",Canada,CA,-79.639319,43.403221
"Minnesota, USA",United States,US,-97.239256,43.499362
"Listuguj, Québec",Canada,CA,-66.804814,48.00532
"Winnipeg, Manitoba",Canada,CA,-97.350366,49.713679
"Greater Sudbury / Grand Sudbury, Ontario",Canada,CA,-81.597501,46.195652
"Kalispell, MT",United States,US,-114.384176,48.159653
Utah State Capitol Building,United States,US,-111.88828468322754,40.77744609431485
"Saskatoon, Saskatchewan",Canada,CA,-106.8249536,52.069634
"Olympia, WA",United States,US,-123.023734,46.98219
"Ritchot, Manitoba",Canada,CA,-97.254144,49.531603
"Puyallup, WA",United States,US,-122.336103,47.145624
"Kincardine, Ontario",Canada,CA,-82.374927,44.088966
"Vancouver, British Columbia",Canada,CA,-123.224215,49.19854
"Calgary, Alberta",Canada,CA,-114.3160379,50.84278
"Cleveland, OH",United States,US,-81.877771,41.392684
"Leduc, Alberta",Canada,CA,-113.6007232,53.233624
"Oregon, USA",United States,US,-124.703541,41.991795
"Toronto, Ontario",Canada,CA,-79.639319,43.403221
"Winnipeg, Manitoba",Canada,CA,-97.350366,49.713679
"Saskatoon, Saskatchewan",Canada,CA,-106.8249536,52.069634
"Gatineau, Québec",Canada,CA,-75.908759,45.366368
"Halifax, Nova Scotia",Canada,CA,-64.237659,43.366298
"Division No. 10, Alberta",Canada,CA,-113.186658,52.489974
"Norman, OK",United States,US,-97.51982,35.15327
"Portland, OR",United States,US,-122.7900653,45.421863
"London, Ontario",Canada,CA,-81.391247,42.824496
"Richmond, VA",United States,US,-77.601044,37.447046
"Oak Park, IL",United States,US,-87.805698,41.8650062
"East Saanich 2, British Columbia",Canada,CA,-123.403506,48.581241
"Suquamish, WA",United States,US,-122.607102,47.689728
"Whycocomagh 2, Nova Scotia",Canada,CA,-61.1598131,45.944256
"Seabreeze, FL",United States,US,-81.0368484,29.205427
"Windsor, Ontario",Canada,CA,-83.113623,42.2339053
"Corvallis, OR",United States,US,-123.343425,44.527244
"Halifax, Nova Scotia",Canada,CA,-64.237659,43.366298
"Toronto, Ontario",Canada,CA,-79.639319,43.403221
Market Square,Canada,CA,-94.488991,49.765947
"Ottawa, Ontario",Canada,CA,-76.353876,44.961937
"Kentucky, USA",United States,US,-89.57151,36.497129
"Greater Vancouver, British Columbia",Canada,CA,-123.738375,49.001921
"Katowice, Poland",Poland,PL,18.8911663,50.1289725
"Los Angeles, CA",United States,US,-118.668404,33.704538
"Minnesota, USA",United States,US,-97.239256,43.499362
"Division No.  9, Manitoba",Canada,CA,-98.56122,49.620709
"Albuquerque, NM",United States,US,-106.7916912,35.0158912
"Victoria, British Columbia",Canada,CA,-123.394397,48.403014
"Calgary, Alberta",Canada,CA,-114.3160379,50.84278
"Tucson, AZ",United States,US,-111.083219,32.057802
"Piikani 147, Alberta",Canada,CA,-113.809285,49.480312
"Sucker Creek 150A, Alberta",Canada,CA,-116.257737,55.390121
"Gaya, India",India,IN,84.292829,24.286947
"Winnipeg, Manitoba",Canada,CA,-97.350366,49.713679
"Toronto, Ontario",Canada,CA,-79.639319,43.403221
"Burnaby, British Columbia",Canada,CA,-123.024209,49.180153
"Saskatoon, Saskatchewan",Canada,CA,-106.8249536,52.069634
"Tsahaheh 1, British Columbia",Canada,CA,-124.887348,49.262879
"Burnaby, British Columbia",Canada,CA,-123.024209,49.180153
"Saskatoon, Saskatchewan",Canada,CA,-106.8249536,52.069634
"Toronto, Ontario",Canada,CA,-79.639319,43.403221
"Thunder Bay, Ontario",Canada,CA,-89.429427,48.289211
"Los Angeles, CA",United States,US,-118.668404,33.704538
"Winnipeg, Manitoba",Canada,CA,-97.350366,49.713679
"Rainy River, Unorganized, Ontario",Canada,CA,-94.718932,48.043696
"Washington, DC",United States,US,-77.119401,38.801826
"Opaskwayak Cree Nation 21E, Manitoba",Canada,CA,-101.386848,53.827966
"Vancouver, British Columbia",Canada,CA,-123.224215,49.19854
"Oakville, Ontario",Canada,CA,-79.810961,43.309929
"West Hollywood, CA",United States,US,-118.3959042,34.075963
"Caledon, Ontario",Canada,CA,-80.144179,43.67488
"Toronto, Ontario",Canada,CA,-79.639319,43.403221
"Winnipeg, Manitoba",Canada,CA,-97.350366,49.713679
"Calgary, Alberta",Canada,CA,-114.3160379,50.84278
City Hall,Canada,CA,-114.0576102446682,51.045659763079136
"Kawartha Lakes, Ontario",Canada,CA,-79.208617,44.0586926
"San Francisco, CA",United States,US,-122.514926,37.708075
"Gatineau, Québec",Canada,CA,-75.908759,45.366368
"Wisconsin, USA",United States,US,-92.889433,42.491921
F.W Johnson Colligate,Canada,CA,-104.54805933446426,50.450009983243845
"Los Angeles, CA",United States,US,-118.668404,33.704538
"Seattle, WA",United States,US,-122.436232,47.4953154
"Vancouver, British Columbia",Canada,CA,-123.224215,49.19854
"Regina, Saskatchewan",Canada,CA,-104.778398,50.39659
"Norfolk County, Ontario",Canada,CA,-80.766742,42.291504
"Ottawa, Ontario",Canada,CA,-76.353876,44.961937
"Barrie, Ontario",Canada,CA,-79.746259,44.3181308
"Whitehorse, Yukon",Canada,CA,-135.278899,60.553634
Vancouver Island University,Canada,CA,-123.96658433861234,49.15754226031665
"North Battleford, Saskatchewan",Canada,CA,-108.337888,52.712755
"La Ronge, Saskatchewan",Canada,CA,-105.3145195,55.0926845
"Edmonton, Alberta",Canada,CA,-113.71368,53.395531
Manitoba Legislative Building,Canada,CA,-97.14677810668944,49.884321387665175
"North Dakota, USA",United States,US,-104.048915,45.935021
Windsor Park Collegiate,Canada,CA,-97.07401542686657,49.86176876356638
Olympic Plaza,Canada,CA,-114.059111817507,51.045832115742506
"Greater Sudbury / Grand Sudbury, Ontario",Canada,CA,-81.597501,46.195652
Amnesty International,Canada,CA,-75.6787746881622,45.42684179284437
York University Student Centre,Canada,CA,-79.50365,43.771564
"Edmonton, Alberta",Canada,CA,-113.71368,53.395531
"Aurora, Ontario",Canada,CA,-79.499552,43.95747
"Toronto, Ontario",Canada,CA,-79.639319,43.403221
Frontier Restaurant,United States,US,-106.6193903914054,35.08089863739301
"Arcata, CA",United States,US,-124.110814,40.840387
"Seattle, WA",United States,US,-122.436232,47.4953154
"Uxbridge, MA",United States,US,-71.696652,42.013627
"Nanton, Alberta",Canada,CA,-113.793515,50.338642
"San Diego, CA",United States,US,-117.282538,32.53962
"Tucson, AZ",United States,US,-111.083219,32.057802
"Albuquerque, NM",United States,US,-106.7916912,35.0158912
"Los Angeles, CA",United States,US,-118.668404,33.704538
Comstock Memorial Union,United States,US,-96.75832233214732,46.867570468644125
"Hastings, MN",United States,US,-92.899283,44.704282
"Colorado Springs, CO",United States,US,-104.910562,38.741142
Azrieli Theatre,Canada,CA,-75.69897148259231,45.38320413919072
"Ottawa, Ontario",Canada,CA,-76.353876,44.961937
"Calgary, Alberta",Canada,CA,-114.3160379,50.84278
"St. John's, Newfoundland and Labrador",Canada,CA,-53.039678,47.330824
"Anchorage, AK",United States,US,-150.0352589,61.043884
"Winnipeg, Manitoba",Canada,CA,-97.350366,49.713679
Halifax Central Library,Canada,CA,-63.575508723046205,44.64311176960799
"Halifax, Nova Scotia",Canada,CA,-64.237659,43.366298
"Greater Sudbury / Grand Sudbury, Ontario",Canada,CA,-81.597501,46.195652
"Burns Lake, British Columbia",Canada,CA,-125.829553,54.1757179
"San Antonio, TX",United States,US,-98.778559,29.141956
"Janvier 194, Alberta",Canada,CA,-110.7634,55.897516
"Shoreview, MN",United States,US,-93.188708,45.035759
Navajo Nation Museum,United States,US,-109.05109869937108,35.66428655040923
"Toronto, Ontario",Canada,CA,-79.639319,43.403221
"Kentfield, CA",United States,US,-122.571067,37.926542
"London, Ontario",Canada,CA,-81.391247,42.824496
"Fargo, ND",United States,US,-96.903853,46.787881
"Tzeachten 13, British Columbia",Canada,CA,-121.962152,49.101715
"Toronto, Ontario",Canada,CA,-79.639319,43.403221
"Vancouver, British Columbia",Canada,CA,-123.224215,49.19854
"Westmount, Québec",Canada,CA,-73.618298,45.474256
"Winnipeg, Manitoba",Canada,CA,-97.350366,49.713679
"Mississauga, Ontario",Canada,CA,-79.810142,43.373074
"Wyoming, USA",United States,US,-111.056888,40.994746
"Anchorage, AK",United States,US,-150.0352589,61.043884
Alaska Center for the Performing Arts,United States,US,-149.893718485723,61.216988947367405
"Ottawa, Ontario",Canada,CA,-76.353876,44.961937
"Salt Lake City, UT",United States,US,-112.0383105,40.6998952
"Toronto, Ontario",Canada,CA,-79.639319,43.403221
"Vancouver, British Columbia",Canada,CA,-123.224215,49.19854
"Phoenix, AZ",United States,US,-112.3239143,33.29026
"Frontenac Islands, Ontario",Canada,CA,-76.590494,44.011823
"San Diego, CA",United States,US,-117.282538,32.53962
"Skidegate 1, British Columbia",Canada,CA,-132.0016396,53.245751
"Anderson, CA",United States,US,-122.338761,40.424053
Assumption Catholic Secondary School,Canada,CA,-79.78232684326402,43.34759089536396
"Denver, CO",United States,US,-105.109815,39.614151
"Calgary, Alberta",Canada,CA,-114.3160379,50.84278
"Kamloops, British Columbia",Canada,CA,-120.5412915,50.6172419
"Washington, DC",United States,US,-77.119401,38.801826
"Toronto, Ontario",Canada,CA,-79.639319,43.403221
"Hillingdon, London",United Kingdom,GB,-0.5086841,51.4551164
"Tysons Corner, VA",United States,US,-77.265228,38.898565
"Québec, Canada",Canada,CA,-71.548521,46.730765
"Prince George, British Columbia",Canada,CA,-122.9009292,53.812891
"Rankin Inlet, Nunavut",Canada,CA,-92.1947819,62.794187
"Vancouver, British Columbia",Canada,CA,-123.224215,49.19854
"The Embarcadero, San Francisco",United States,US,-122.40679608,37.77841098
"Manhattan, NY",United States,US,-74.026675,40.683935
"Vancouver, British Columbia",Canada,CA,-123.224215,49.19854
Canada,Canada,CA,-141.5610942,41.676329
"Toronto, Ontario",Canada,CA,-79.639319,43.403221
"Tacoma, WA",United States,US,-122.5622146,47.166863
Place Québec,Canada,CA,-71.21616840362549,46.81114832606484
"Mission, British Columbia",Canada,CA,-122.425452,49.109431
"Arizona, USA",United States,US,-114.818269,31.3322463
"Hillingdon, London",United Kingdom,GB,-0.5086841,51.4551164
"Alaska, USA",United States,US,-179.231086,51.175093
"Washington, USA",United States,US,-124.848975,45.543542
"Montana, USA",United States,US,-116.050004,44.35821
"San Diego, CA",United States,US,-117.282538,32.53962
"New Brighton, MN",United States,US,-93.2277359,45.035476
